UID        PID  PPID   LWP  C NLWP STIME TTY          TIME CMD
vaddya    3507  3354  3594  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=11630971373208382167 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=11630971373208382167 --renderer-client-id=4 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3507  3354  3595  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=11630971373208382167 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=11630971373208382167 --renderer-client-id=4 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3507  3354  3612  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=11630971373208382167 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=11630971373208382167 --renderer-client-id=4 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3507  3354  3620  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=11630971373208382167 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=11630971373208382167 --renderer-client-id=4 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3507  3354  3621  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=11630971373208382167 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=11630971373208382167 --renderer-client-id=4 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3507  3354  3622  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=11630971373208382167 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=11630971373208382167 --renderer-client-id=4 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3507  3354  3623  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=11630971373208382167 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=11630971373208382167 --renderer-client-id=4 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3507  3354  3624  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=11630971373208382167 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=11630971373208382167 --renderer-client-id=4 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3507  3354  4056  0   14 20:38 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=11630971373208382167 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=11630971373208382167 --renderer-client-id=4 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3507  3354 11992  0   14 21:59 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=11630971373208382167 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=11630971373208382167 --renderer-client-id=4 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3628  3354  3628  0   14 20:37 tty2     00:00:02 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=8090613388361927565 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=8090613388361927565 --renderer-client-id=5 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3628  3354  3630  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=8090613388361927565 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=8090613388361927565 --renderer-client-id=5 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3628  3354  3632  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=8090613388361927565 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=8090613388361927565 --renderer-client-id=5 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3628  3354  3633  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=8090613388361927565 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=8090613388361927565 --renderer-client-id=5 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3628  3354  3634  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=8090613388361927565 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=8090613388361927565 --renderer-client-id=5 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3628  3354  3635  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=8090613388361927565 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=8090613388361927565 --renderer-client-id=5 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3628  3354  3637  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=8090613388361927565 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=8090613388361927565 --renderer-client-id=5 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3628  3354  3642  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=8090613388361927565 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=8090613388361927565 --renderer-client-id=5 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3628  3354  3643  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=8090613388361927565 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=8090613388361927565 --renderer-client-id=5 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3628  3354  3644  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=8090613388361927565 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=8090613388361927565 --renderer-client-id=5 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3628  3354  3645  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=8090613388361927565 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=8090613388361927565 --renderer-client-id=5 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3628  3354  3646  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=8090613388361927565 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=8090613388361927565 --renderer-client-id=5 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3628  3354  4063  0   14 20:38 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=8090613388361927565 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=8090613388361927565 --renderer-client-id=5 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3628  3354 15012  0   14 22:22 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=8090613388361927565 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=8090613388361927565 --renderer-client-id=5 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3636  3354  3636  0   14 20:37 tty2     00:00:06 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=13360253496263966998 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=13360253496263966998 --renderer-client-id=6 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3636  3354  3638  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=13360253496263966998 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=13360253496263966998 --renderer-client-id=6 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3636  3354  3640  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=13360253496263966998 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=13360253496263966998 --renderer-client-id=6 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3636  3354  3641  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=13360253496263966998 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=13360253496263966998 --renderer-client-id=6 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3636  3354  3647  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=13360253496263966998 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=13360253496263966998 --renderer-client-id=6 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
vaddya    3636  3354  3648  0   14 20:37 tty2     00:00:00 /opt/google/chrome/chrome --type=renderer --field-trial-handle=16518770593668088788,8398601747721449625,131072 --service-pipe-token=13360253496263966998 --lang=en-US --enable-crash-reporter=acde1cd3-88b7-4bf7-b84d-6412b0189900, --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=13360253496263966998 --renderer-client-id=6 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
